time x y z vx vy vz 
466480.0000000626 -41337260.19282388 141054790.1736466 30090.3383903257 -25.78416145389552 -9.932083101419288 0.09562713796592226 
466600.0000000626 -41340348.66807784 141053602.5259393 30101.95837392183 -25.69034187767338 -9.861489865436186 0.09804051637078823 
466720.0000000626 -41343425.85485929 141052423.5529869 30113.8684049932 -25.59602209346461 -9.787473454961136 0.1004611577169709 
466840.0000000626 -41346491.6939177 141051253.6768055 30126.06931388116 -25.50121594791938 -9.709844140946171 0.1028883453159419 
466960.0000000626 -41349546.1280215 141050093.3430972 30138.56183361447 -25.40594340988903 -9.628396657205396 0.1053211690577939 
467080.0000000626 -41352589.10275629 141048943.0232005 30151.34657482766 -25.31023165984471 -9.542908733449872 0.1077584933715155 
467200.0000000626 -41355620.56746522 141047803.2162273 30164.42399650806 -25.21411637662738 -9.453139471356522 0.1101989195802193 
467320.0000000626 -41358640.4763576 141046674.4514039 30177.79437183711 -25.11764325967442 -9.358827547278675 0.1126407415926907 
467440.0000000626 -41361648.78981657 141045557.2906391 30191.45774825239 -25.02086983283354 -9.259689224150016 0.1150818936557808 
467560.0000000626 -41364645.47594272 141044452.331344 30205.41390068797 -24.9238675856171 -9.155416154353057 0.1175198886274974 
467680.0000000626 -41367630.5123784 141043360.2095277 30219.66227674764 -24.82672451968982 -9.045672955026726 0.1199517449089363 
467800.0000000626 -41370603.88846584 141042281.6032 30234.20193231857 -24.72954818304117 -8.930094537775313 0.1223738997746604 
467920.0000000626 -41373565.60780362 141041217.2361087 30249.03145583445 -24.63246929224819 -8.808283176421909 0.1247821063621933 
468040.0000000626 -41376515.6912791 141040167.8818458 30264.14887903344 -24.5356460653566 -8.679805299991452 0.127171310986767 
468160.0000000626 -41379454.18067067 141039134.3683559 30279.55157161476 -24.43926941501177 -8.54418800434081 0.1295355067246518 
468280.0000000626 -41382381.14293383 141038117.5828788 30295.2361166593 -24.34356918479086 -8.400915286111983 0.1318675583233395 
468400.0000000626 -41385296.67530925 141037118.4773608 30311.19816302411 -24.2488216524476 -8.249424018723234 0.1341589924195538 
468520.0000000626 -41388200.9114204 141036138.0743615 30327.43225012248 -24.15535857359783 -8.089099714560641 0.1363997457332963 
468640.0000000626 -41391094.02856541 141035177.4734794 30343.93159952897 -24.06357809983728 -7.919272153979058 0.1385778623255868 
468760.0000000626 -41393976.25645153 141034237.8583019 30360.68786666926 -23.97395797818624 -7.739211015372807 0.1406791291094506 
468880.0000000626 -41396847.88767437 141033320.5038713 30377.6908444264 -23.88707152559954 -7.548121718660602 0.1426866365639812 
469000.0000000626 -41399709.29031004 141032426.7846198 30394.92810877644 -23.8036069739363 -7.345141807179093 0.144580249000133 
469120.0000000626 -41402560.92306577 141031558.1826838 30412.38459451564 -23.72439089673316 -7.129338354486181 0.1463359658012791 
469240.0000000626 -41405403.35352793 141030716.2964332 30430.04208672513 -23.6504165557557 -6.899707112330731 0.1479251519209974 
469360.0000000626 -41408237.28015441 141029902.8489488 30447.87861082464 -23.58287813379876 -6.655174440911281 0.149313612832328 
469480.0000000626 -41411063.55878177 141029119.6960285 30465.86770093063 -23.52321193209428 -6.39460351815002 0.150460486618426 
469600.0000000626 -41413883.2345508 141028368.8330897 30483.9775228766 -23.47314567137564 -6.116806957657707 0.1513169249281239 
469720.0000000626 -41416697.5802896 141027652.4000275 30502.16982495298 -23.43475698367221 -5.820568833229142 0.1518245368029615 
469840.0000000626 -41419508.14251029 141026972.6826653 30520.3986867267 -23.41054191264686 -5.504680277982963 0.1519135777441255 
469960.0000000626 -41422316.79623952 141026332.108841 30538.60903519218 -23.4034935817202 -5.167994364509489 0.1515008854777221 
470080.0000000626 -41425125.80985057 141025733.2363812 30556.73489967948 -23.41718986841126 -4.80950791883744 0.150487600993186 
470200.0000000626 -41427937.9207953 141025178.7291538 30574.69738518516 -23.45588652520544 -4.428480237591732 0.1487567795944354 
470320.0000000626 -41430756.42248333 141024671.3160512 30592.40236247523 -23.52460811469776 -4.024601144400003 0.1461711076920753 
470440.0000000626 -41433585.26127625 141024213.7261297 30609.73790901354 -23.62922259223509 -3.598222854156317 0.1425711174923034 
470560.0000000626 -41436429.14031012 141023808.5913463 30626.57159672842 -23.77647548605195 -3.150670467102314 0.1377745566385931 
470680.0000000626 -41439293.62318065 141023458.3067227 30642.74782259856 -23.97394573683483 -2.68464227038825 0.1315779397820676 
470800.0000000626 -41442185.22495052 141023164.8370041 30658.08552838943 -24.22986774156803 -2.204699563042855 0.1237617728805909 
470920.0000000626 -41445111.47017158 141022929.4602369 30672.37686403716 -24.55274597558498 -1.717821043390623 0.1141014185288616 
471040.0000000626 -41448080.88799527 141022752.4440917 30685.38760565103 -24.95067777141221 -1.233953084771702 0.1023858472898391 
471160.0000000626 -41451102.90471482 141022632.6627063 30696.86039694455 -25.43031212619673 -0.7664221207771411 0.08844617687091816 
471280.0000000626 -41454187.58836102 141022567.1824982 30706.52203167936 -25.99543122177645 -0.3319981202075449 0.07219431074374094 
471400.0000000626 -41457345.20530132 141022550.8746072 30714.09584532808 -26.64526947713127 0.04965905203149901 0.05366853185754436 
471520.0000000626 -41460585.57383448 141022576.1435645 30719.31960229866 -27.3728814313686 0.3574147104226659 0.03307758946345149 
471640.0000000626 -41463917.249913 141022632.8823362 30721.9679011624 -28.16407521935124 0.5710041240780738 0.01082920349687949 
471760.0000000626 -41467346.6490458 141022708.7526202 30721.87623765225 -28.99750868930348 0.674026227680655 -0.01247337982393985 
471880.0000000626 -41470877.27145977 141022789.8303927 30718.96212800442 -29.8463458944048 0.6568926857775986 -0.03607784179116987 
472000.0000000626 -41474509.21714687 141022861.5564892 30713.23813566058 -30.68135933595057 0.5188101398531453 -0.05916931050183834 
472120.0000000626 -41478239.12594847 141022909.8280702 30704.81304369694 -31.47474707054262 0.2680652545786765 -0.08097685539038316 
472240.0000000626 -41482060.56481308 141022922.0122969 30693.88054624726 -32.20358603226005 -0.07951720340220939 -0.1008698924943649 
472360.0000000626 -41485964.75952208 141022887.6903875 30680.6983322795 -32.85200719954474 -0.5033886230344083 -0.1184187017673221 
472480.0000000626 -41489941.48998761 141022799.033557 30665.56265652731 -33.41174349952468 -0.9814378627981672 -0.1334090013757534 
472600.0000000626 -41493979.96400093 141022650.8220763 30648.78363309353 -33.8813034586717 -1.492667053689536 -0.1458176058145048 
472720.0000000626 -41498069.53812854 141022440.196704 30630.66496927566 -34.26435695059485 -2.018939891343748 -0.1557658122855508 
472840.0000000626 -41502200.22801955 141022166.259201 30611.48976123799 -34.5679259529649 -2.545770313481954 -0.1634674539814068 
472960.0000000626 -41506363.01127771 141021829.6254227 30591.51223156517 -34.80078436176182 -3.062371667784826 -0.1691831821884957 
473080.0000000626 -41510549.9608729 141021432.0021742 30570.95429396953 -34.9722478737151 -3.561259015802223 -0.1731861242679803 
473200.0000000626 -41514754.2581634 141020975.8256699 30550.00551919997 -35.09137117477087 -4.037655352122495 -0.1757393412029527 
473320.0000000626 -41518970.1308461 141020463.9741775 30528.82519295205 -35.16648477588464 -4.488870012128344 -0.1770830675657225 
473440.0000000626 -41523192.75105789 141019899.5520509 30507.54545456474 -35.20497851177146 -4.913740284523302 -0.1774290048262818 
473560.0000000626 -41527418.11792015 141019285.7349725 30486.27482491211 -35.21324593473994 -5.312172380237348 -0.1769591691090907 
473680.0000000626 -41531642.93964105 141018625.664018 30465.10169842843 -35.19672326700599 -5.684785691662386 -0.1758273735895596 
473800.0000000626 -41535864.52357598 141017922.3767555 30444.09756783547 -35.15997696110927 -6.032648704988679 -0.1741620261258465 
473920.0000000626 -41540080.67818122 141017178.7653795 30423.31987778176 -35.1068106326984 -6.357089544310801 -0.1720694112069646 
474040.0000000626 -41544289.62805717 141016397.5539635 30402.81448097207 -35.04037420028665 -6.65956408611182 -0.1696369754554508 
474160.0000000626 -41548489.94173379 141015581.2888403 30382.61771317349 -34.96326608344032 -6.941566855906636 -0.1669363665559465 
474280.0000000626 -41552680.47107733 141014732.3377125 30362.75812425154 -34.87762429541966 -7.204572847749336 -0.1640261173929357 
474400.0000000626 -41556860.30088969 141013852.894358 30343.25790999364 -34.78520517719441 -7.450001201054581 -0.1609539488857071 
474520.0000000626 -41561028.70722553 141012944.9867271 30324.13408976037 -34.68745009834769 -7.679194024286313 -0.1577587083825503 
474640.0000000626 -41565185.12304388 141012010.4869223 30305.3994715946 -34.5855412157424 -7.893405511397651 -0.1544719806786447 
474760.0000000626 -41569329.10996313 141011051.1220457 30287.06344145897 -34.48044767371931 -8.093797900848406 -0.1511194156657961 
474880.0000000626 -41573460.33505758 141010068.4852451 30269.13260795218 -34.37296366365873 -8.281441860113533 -0.1477218164309331 
475000.0000000626 -41577578.55179961 141009064.0465353 30251.61132879425 -34.26373966455457 -8.457319624321249 -0.1442960279711497 
475120.0000000626 -41581683.58440079 141008039.1631368 30234.50214084571 -34.15330803429323 -8.622329748351117 -0.140855661660038 
475240.0000000626 -41585775.31493607 141006995.0891863 30217.80611152676 -34.04210395457346 -8.777292705332767 -0.1374116853287684 
475360.0000000626 -41589853.67274537 141005932.9847528 30201.52312622161 -33.93048257217062 -8.922956824937568 -0.1339729038688501 
475480.0000000626 -41593918.62569954 141004853.9241358 30185.65212353285 -33.81873303514534 -9.060004244941126 -0.1305463508802811 
475600.0000000626 -41597970.17299361 141003758.9034605 30170.19128802031 -33.70708999798644 -9.189056672928093 -0.1271376081324907 
475720.0000000626 -41602008.33919273 141002648.8475984 30155.13820824049 -33.59574306452841 -9.310680838702218 -0.1237510664661646 
475840.0000000626 -41606033.16930689 141001524.6164563 30140.490006428 -33.484844550201 -9.425393574024353 -0.1203901391757147 
475960.0000000626 -41610044.7247123 141000387.0106788 30126.24344496675 -33.37451587345468 -9.533666493256153 -0.1170574367967945 
476080.0000000626 -41614043.07977002 140999236.7768142 30112.39501383438 -33.26485282771286 -9.635930272281891 -0.1137549105095152 
476200.0000000626 -41618028.31902066 140998074.6119894 30098.94100242408 -33.1559299377656 -9.732578537887994 -0.1104839699819689 
476320.0000000626 -41622000.53485531 140996901.1681413 30085.87755851851 -33.0478040660438 -9.823971388524001 -0.1072455803622686 
476440.0000000626 -41625959.82558106 140995717.0558462 30073.20073668135 -32.94051740320722 -9.910438572017737 -0.1040403422300585 
476560.0000000626 -41629906.29381401 140994522.8477872 30060.9065379196 -32.83409995237349 -9.99228234780125 -0.1008685575935753 
476680.0000000626 -41633840.04514457 140993319.0818952 30048.99094213566 -32.72857159606161 -10.06978006145607 -0.09773028443910108 
476800.0000000626 -41637761.18702946 140992106.2641978 30037.44993461649 -32.62394381855069 -10.14318645855501 -0.09462538186978312 
476920.0000000626 -41641669.82787274 140990884.871404 30026.27952758601 -32.52022114310899 -10.21273576331834 -0.09155354749391238 
477040.0000000626 -41645566.0762647 140989655.3532529 30015.47577766693 -32.41740233280028 -10.27864354579748 -0.08851434841759137 
477160.0000000626 -41649450.04035269 140988418.1346496 30005.0347999507 -32.31548139487186 -10.34110839935211 -0.0855072469503507 
477280.0000000626 -41653321.82732232 140987173.6176104 29994.95277925367 -32.21444842163391 -10.40031344821806 -0.08253162193177813 
477400.0000000626 -41657181.54297125 140985922.1830366 29985.22597903883 -32.11429029497403 -10.45642770305172 -0.07958678642586346 
477520.0000000626 -41661029.29136031 140984664.1923331 29975.85074840079 -32.01499127693508 -10.5096072805328 -0.0766720023974571 
477640.0000000626 -41664865.17452983 140983399.9888892 29966.82352744491 -31.91653350492892 -10.55999650143266 -0.07378649287701051 
477760.0000000626 -41668689.29227025 140982129.8994332 29958.14085133611 -31.8188974069969 -10.60772888001616 -0.07092945203266939 
477880.0000000626 -41672501.74193855 140980854.2352755 29949.79935324673 -31.72206204993671 -10.65292801625193 -0.06810005349627274 
478000.0000000626 -41676302.61831285 140979573.2934481 29941.79576639562 -31.62600543097303 -10.69570840105251 -0.06529745723114426 
478120.0000000626 -41680092.01347921 140978287.3577546 29934.1269253383 -31.53070472188236 -10.73617614362957 -0.06252081518026509 
478240.0000000626 -41683870.01674514 140976996.6997344 29926.78976664239 -31.43613647303391 -10.77442962905102 -0.05976927589422364 
